Customer_ID,Age,Gender,Privacy,tenure,Region
A811088097,55,F,Y,5,Campania
A811088123,67,F,Y,5,Lombardia
A811088134,51,F,Y,5,Sicilia
A811088135,49,F,Y,5,Sicilia
A81105724,80,F,Y,14,Lombardia
A811088196,27,M,Y,5,Lombardia
A811088265,63,F,Y,5,Veneto
A811088269,59,F,Y,5,Campania
A811088271,23,M,Y,5,Emilia-Romagna
A811088292,33,F,N,5,Lazio
A81105741,70,F,Y,14,Lombardia
A811088316,48,F,Y,5,Marche
A811088330,66,F,Y,5,Veneto
A811088349,51,F,Y,5,Trentino-Alto Adige
A811088354,62,F,Y,5,Liguria
A811088355,70,F,Y,5,Puglia
A811088361,53,F,Y,5,Lazio
A811088382,66,F,Y,5,Lazio
A811088451,56,F,Y,5,Lombardia
A81105760,63,F,Y,14,Lazio
A811088708,53,F,Y,5,Lazio
A811088716,74,F,Y,5,Lombardia
A81105784,76,F,Y,14,Veneto
A811088773,27,M,N,2,Lazio
A811088774,69,F,N,5,Veneto
A811088778,64,F,Y,5,Veneto
A811088830,49,F,Y,5,Lombardia
A811088843,52,F,Y,5,Piemonte
A81105804,65,F,Y,14,Lombardia
A81105819,46,F,Y,14,Lombardia
A81105824,81,M,N,14,Liguria
A811089150,51,F,Y,5,Puglia
A811089168,64,F,Y,5,Piemonte
A811089232,66,F,Y,5,Puglia
A811089299,56,M,N,5,Puglia
A81105846,79,F,N,14,Emilia-Romagna
A81105852,54,F,,.,
A811089439,76,F,Y,5,Lombardia
A811089480,49,M,Y,3,
A811089496,81,F,N,5,Lombardia
A811089532,28,M,Y,5,Puglia
A811089641,64,F,N,5,Toscana
A811089689,57,F,Y,4,Lazio
A811089695,59,M,N,5,Lombardia
A811089697,42,M,Y,5,Lombardia
A811089716,62,F,N,5,Piemonte
A811089729,54,F,Y,5,Emilia-Romagna
A81105892,58,F,Y,14,Veneto
A81105893,86,F,N,14,Emilia-Romagna
A811089865,48,F,Y,5,Puglia
A81105896,59,F,Y,14,Emilia-Romagna
A811089882,23,F,N,4,Lombardia
A811089990,74,F,Y,5,Lombardia
A811090032,64,F,N,5,Lombardia
A811090057,59,M,N,5,Umbria
A811090080,42,F,N,4,Lombardia
A811090105,52,F,Y,5,Lazio
A81105928,75,F,Y,14,Emilia-Romagna
A811090207,70,F,Y,5,Piemonte
A811090235,63,F,Y,5,Lombardia
A811090257,30,F,N,5,Campania
A811090397,54,F,Y,5,Emilia-Romagna
A811090414,67,F,Y,5,Lombardia
A811090421,37,M,N,5,Piemonte
A81105954,44,F,Y,14,Lombardia
A811090461,46,F,Y,5,Campania
A811090464,66,M,Y,5,Veneto
A811090511,52,F,Y,5,Lazio
A811090532,64,F,Y,5,Veneto
A811090533,54,F,Y,5,Lombardia
A811090544,87,F,Y,5,Puglia
A811090576,55,F,N,5,Toscana
A811090591,53,F,Y,5,Sardegna
A811090604,56,F,Y,5,Abruzzo
A811090636,59,M,Y,5,Lazio
A811090645,54,F,N,5,Emilia-Romagna
A811090668,26,F,Y,5,Lazio
A811090701,40,F,N,5,Veneto
A811090714,62,F,N,5,Campania
A811090745,62,M,Y,5,Emilia-Romagna
A811090798,40,F,Y,5,Friuli-Venezia Giulia
A811090814,54,M,N,5,Emilia-Romagna
A81105992,63,F,Y,14,Lazio
A811090861,58,F,Y,5,Lombardia
A81105996,80,F,Y,14,Piemonte
A811090929,54,F,Y,5,Lazio
A811090945,47,M,Y,5,Lombardia
A811090947,37,M,N,5,Umbria
A811090991,61,F,N,5,
A811090998,58,F,Y,5,Lazio
A811091024,23,F,Y,5,Lombardia
A811091036,41,F,Y,5,Toscana
A811091117,95,F,Y,5,Emilia-Romagna
A81106024,63,F,Y,14,Valle d'Aosta
A81106025,63,F,Y,14,Umbria
A811091166,59,M,Y,5,
A811091215,58,F,Y,4,Marche
A811091216,23,F,Y,5,Puglia
A81106033,85,F,Y,14,Trentino-Alto Adige
A81106035,78,F,N,14,Emilia-Romagna
A81106036,79,F,Y,14,Lazio
A81106038,64,F,,.,
A81106051,74,F,Y,14,Piemonte
A811091424,58,F,N,5,Sardegna
A81106053,67,F,Y,14,Calabria
A811091488,34,F,Y,5,Lazio
A811091496,64,F,Y,5,Abruzzo
A811091522,61,F,,5,Toscana
A811091562,41,F,Y,5,Lombardia
A811091567,58,F,N,5,Emilia-Romagna
A811091606,57,F,Y,5,Toscana
A811091616,67,M,Y,5,Liguria
A811091619,36,F,N,1,Lazio
A811091644,60,F,N,5,Toscana
A811091676,72,M,N,5,Veneto
A811091708,28,F,Y,5,Campania
A811091716,51,F,N,5,Sicilia
A811091726,34,F,N,5,Calabria
A811091772,35,M,N,4,Campania
A811091783,46,F,N,5,Piemonte
A81106088,77,F,Y,14,Campania
A81106097,61,F,Y,14,Marche
A811091909,83,F,Y,5,Lombardia
A811091946,72,F,N,5,Lombardia
A811091975,81,F,Y,5,Lazio
A811092000,63,F,Y,5,Toscana
A811092055,31,F,Y,5,Calabria
A811092113,66,F,Y,5,Veneto
A811092138,47,M,Y,5,Puglia
A81106124,62,F,Y,14,Toscana
A81106142,52,F,Y,14,Lombardia
A81106147,79,F,Y,14,Sicilia
A811092435,70,F,N,5,Campania
A811092475,58,F,Y,5,Piemonte
A811092477,72,M,N,5,Piemonte
A81106160,62,F,Y,14,Lombardia
A81106164,54,F,Y,14,Lombardia
A811092678,58,F,Y,5,Piemonte
A811092708,50,M,N,5,Lombardia
A811092732,76,F,Y,5,Lombardia
A811092845,73,F,Y,5,Lazio
A811092862,57,F,Y,5,Lombardia
A811092904,70,M,Y,1,Piemonte
A81106200,62,F,Y,14,Campania
A811092947,23,F,N,5,
A811092952,80,F,N,5,Piemonte
A811092961,59,F,Y,5,Marche
A811092979,60,F,N,4,Piemonte
A811092984,57,F,Y,5,Toscana
A811093049,58,M,Y,5,Piemonte
A81106215,71,F,Y,14,Umbria
A811093074,57,F,Y,2,Lombardia
A811093075,61,F,Y,5,Campania
A811093107,66,F,Y,5,Campania
A811093191,53,F,Y,4,Abruzzo
A81106230,58,F,Y,14,Lombardia
A811093212,81,F,Y,5,Lazio
A811093225,74,F,Y,5,Trentino-Alto Adige
A811093246,89,F,Y,5,Lombardia
A811093324,68,M,Y,5,Lazio
A811093344,65,M,N,5,Emilia-Romagna
A811093352,62,F,Y,5,Sicilia
A811093367,63,F,N,5,Liguria
A811093378,52,M,Y,5,Lombardia
A811093402,48,M,,5,Lazio
A811093405,55,F,N,5,Veneto
A811093407,58,F,,.,
A811093413,54,M,N,5,Veneto
A811093432,54,F,N,5,Umbria
A81106255,72,F,Y,14,Lazio
A811093506,54,M,Y,5,Sicilia
A81106269,87,F,Y,14,Marche
A811093611,56,F,Y,5,Umbria
A811093615,30,F,N,4,Lombardia
A81106272,63,F,Y,14,Lazio
A811093628,63,M,N,5,Umbria
A811093671,51,F,Y,5,Lazio
A811093684,72,F,Y,5,Piemonte
A811093784,62,F,N,5,Lombardia
A811093786,50,F,N,5,Piemonte
A811093802,54,F,N,5,Campania
A811093826,41,F,N,5,Emilia-Romagna
A811093846,62,F,Y,5,Trentino-Alto Adige
A811093853,57,F,Y,5,Lombardia
A811093900,42,F,Y,5,Sicilia
A811093963,50,F,N,5,Liguria
A811093968,51,F,Y,2,Lazio
A811094003,40,F,N,5,Lombardia
A811094026,53,F,Y,5,Lombardia
A811094036,49,F,Y,5,Lombardia
A811094089,62,F,Y,5,Toscana
A811094133,85,M,N,5,Toscana
A811094165,54,F,Y,3,Sicilia
A811094186,67,F,Y,5,Friuli-Venezia Giulia
A81106329,68,F,Y,14,Toscana
A811094324,69,F,Y,5,Marche
A811094396,52,F,N,5,Liguria
A811094398,60,F,Y,5,Lazio
A811094455,84,F,Y,5,Lombardia
A811094465,70,F,N,5,Toscana
A811094504,73,F,N,5,Lazio
A81106362,59,F,Y,14,Veneto
A811094533,53,F,N,5,Lazio
A811094541,35,M,Y,5,Lombardia
A811094551,77,F,N,5,Lombardia
A81106365,86,F,Y,14,Toscana
A811094569,80,F,N,5,Lombardia
A811094600,23,F,Y,5,Toscana
A811094623,74,M,N,5,Campania
A811094632,61,F,N,5,Friuli-Venezia Giulia
A811094653,63,F,N,5,Veneto
A811094687,54,F,Y,5,Piemonte
A811094692,72,M,Y,5,Sicilia
A811094697,73,F,Y,5,Sardegna
A811094753,55,M,N,5,Basilicata
A811094804,60,F,N,5,Lombardia
A811094831,55,F,Y,5,Friuli-Venezia Giulia
A811094893,27,F,N,5,Lazio
A811094925,66,M,N,5,Campania
A811094928,57,F,Y,5,Veneto
A811094950,60,M,Y,5,Emilia-Romagna
A811094951,51,F,Y,5,Lazio
A811095000,54,F,,.,
A81106410,77,F,Y,14,Lazio
A811095022,67,F,Y,5,Sicilia
A811095066,67,M,N,5,Piemonte
A81106417,73,F,Y,14,Veneto
A811095093,52,M,Y,5,Veneto
A811095125,76,F,Y,5,Trentino-Alto Adige
A81106425,75,F,Y,14,Puglia
A81106426,78,F,N,14,Emilia-Romagna
A811095193,72,F,Y,5,Campania
A811095198,52,F,Y,5,Emilia-Romagna
A811095229,45,F,Y,5,Emilia-Romagna
A811095263,60,M,Y,5,Veneto
A81106436,71,F,Y,14,Trentino-Alto Adige
A811095268,84,F,Y,5,Emilia-Romagna
A811095307,72,F,Y,5,Lombardia
A811095334,55,F,Y,5,Veneto
A811095348,74,F,Y,5,Calabria
A811095413,47,F,Y,5,Lombardia
A811095446,54,F,Y,4,Lombardia
A811095449,67,F,N,5,Lombardia
A811095452,37,F,Y,5,Lombardia
A811095529,50,F,N,4,Liguria
A811095563,93,F,Y,5,Lazio
A811095570,60,F,Y,5,Campania
A811095589,37,F,N,5,Veneto
A811095631,57,F,Y,5,Toscana
A811095649,60,F,Y,5,Liguria
A811095650,67,F,N,5,Sardegna
A811095679,48,F,Y,5,Piemonte
A811095683,45,M,N,4,Puglia
A811095707,56,F,Y,14,Veneto
A811095738,65,F,N,5,Veneto
A811095739,69,F,,5,Lombardia
A811095748,77,F,N,5,Lazio
A811095750,53,M,Y,5,Calabria
A811095804,69,F,Y,5,Liguria
A811095846,41,F,Y,5,Lombardia
A811095880,74,F,Y,5,Lombardia
A811095926,59,F,N,5,Liguria
A81106503,72,F,Y,14,Lombardia
A81106509,57,F,Y,14,Piemonte
A811096096,67,F,N,1,Veneto
A811096120,45,F,Y,5,Lombardia
A81106524,64,F,Y,14,Veneto
A811096161,66,M,Y,5,Lazio
A81106526,65,F,Y,14,Sicilia
A81106530,77,F,Y,14,Veneto
A811096223,46,M,Y,5,Liguria
A811096237,52,F,Y,5,Emilia-Romagna
A81106548,80,F,Y,14,Friuli-Venezia Giulia
A811096448,47,F,Y,5,Liguria
A811096467,38,F,N,5,Emilia-Romagna
A81106560,63,F,Y,14,Abruzzo
A811096585,53,F,N,5,Veneto
A811096596,60,F,N,5,Lombardia
A81106572,59,F,N,14,Piemonte
A811096677,63,F,N,5,Friuli-Venezia Giulia
A811096706,91,F,N,5,Lazio
A811096735,61,F,N,5,Sardegna
A811096743,53,F,Y,5,Friuli-Venezia Giulia
A811096808,58,F,Y,5,Lazio
A81106592,65,F,Y,14,Lombardia
A811096830,45,F,Y,5,Lombardia
A811096834,57,F,Y,5,Trentino-Alto Adige
A81106596,69,F,N,14,Puglia
A81106607,87,F,Y,14,Toscana
A811096994,84,F,Y,5,Piemonte
A811096996,32,F,Y,5,Lombardia
A811097042,50,M,Y,5,Abruzzo
A811097056,56,M,,5,Sicilia
A811097060,52,F,,.,
A811097073,62,F,Y,5,Veneto
A811097089,87,F,Y,4,Lombardia
A811097119,54,F,N,5,Piemonte
A811097152,75,F,Y,5,Marche
A811097163,48,F,Y,5,Lazio
A81106630,61,F,Y,14,Veneto
A811097232,23,F,Y,5,Sicilia
A811097251,62,F,Y,5,Piemonte
A811097263,59,F,Y,5,Toscana
A811097265,60,F,Y,5,Lazio
A811097274,71,F,N,5,Puglia
A811097279,55,M,Y,5,Lombardia
A811097313,62,M,Y,5,
A811097315,32,F,N,5,Lombardia
A811097333,54,F,Y,5,Lazio
A811097344,65,F,N,5,Abruzzo
A811097452,82,F,Y,5,Calabria
A811097476,50,F,N,5,Lombardia
A811097488,48,F,N,5,Basilicata
A811097493,96,F,N,5,Lazio
A81106662,61,F,Y,14,Lazio
A811097527,54,F,Y,5,Lombardia
A811097593,65,F,Y,5,Veneto
A811097611,64,M,Y,4,Lazio
A811097745,27,F,N,5,Campania
A81106689,65,F,Y,14,Umbria
A81106690,66,F,Y,14,Lombardia
A811097842,70,F,N,5,Liguria
A811097928,57,F,N,5,Lombardia
A811097989,55,F,Y,5,Umbria
A811097990,26,M,Y,2,Abruzzo
A811098069,29,F,,5,Abruzzo
A811098099,50,F,Y,5,Lombardia
A811098105,61,F,N,5,Emilia-Romagna
A81106726,52,F,Y,14,Puglia
A81106728,53,F,Y,14,Calabria
A811098236,58,F,Y,5,Friuli-Venezia Giulia
A811098242,33,F,Y,5,Calabria
A811098262,54,M,N,5,Lazio
A811098277,56,M,,.,
A811098324,54,F,Y,5,Umbria
A811098343,64,F,N,5,Veneto
A811098371,63,M,Y,5,Marche
A811098384,55,M,Y,5,Lazio
A811098464,56,F,Y,5,Lombardia
A811098490,72,M,N,5,Sicilia
A811098517,71,F,N,5,Sicilia
A811098518,77,F,Y,5,Lombardia
A811098538,62,F,Y,5,Lombardia
A811098629,63,F,,.,
A811098642,75,F,Y,5,Campania
A811098660,57,F,N,4,Friuli-Venezia Giulia
A81106781,53,F,Y,14,Emilia-Romagna
A811098722,72,M,Y,5,Veneto
A811098748,53,M,N,5,Toscana
A811098758,56,F,Y,5,Lombardia
A811098774,41,F,Y,2,Emilia-Romagna
A811098800,56,F,Y,5,Lombardia
A811098846,28,M,Y,5,Liguria
A81106795,55,F,Y,14,Basilicata
A811098866,53,M,Y,5,Lombardia
A811098946,28,M,Y,5,Sardegna
A811099171,75,M,Y,5,Campania
A81106827,66,F,N,14,Toscana
A811099186,59,F,Y,5,Liguria
A811099220,90,F,Y,5,Lombardia
A811099275,46,M,N,5,Puglia
A811099295,69,F,Y,13,Trentino-Alto Adige
A81106840,64,F,Y,14,Liguria
A811099318,60,M,Y,5,Lazio
A811099353,52,F,Y,5,Veneto
A811099429,78,M,Y,5,Liguria
A81106853,55,F,Y,14,Campania
A811099450,64,M,N,5,Lombardia
A81106860,84,F,Y,14,Lombardia
A811099515,47,F,Y,5,Marche
A811099545,52,M,Y,4,Sicilia
A81106867,84,F,Y,14,Lombardia
A811099605,62,F,N,5,Veneto
A811099647,55,F,N,5,Lombardia
A811099714,74,F,,.,
A811099723,49,F,Y,5,Liguria
A81106886,57,F,Y,14,Veneto
A811099873,43,F,N,5,Lazio
A811099904,65,F,Y,5,Toscana
A811099954,51,F,Y,5,Lombardia
A811100115,53,F,N,2,Toscana
A811100161,76,F,Y,5,Emilia-Romagna
A81106927,61,M,Y,14,Lombardia
A811100199,24,M,N,5,Puglia
A81106936,49,F,Y,14,Lombardia
A811100356,26,F,N,5,Friuli-Venezia Giulia
A811100376,50,M,N,5,Lazio
A81106948,71,F,Y,14,Piemonte
A811100386,41,M,N,5,Veneto
A81106949,65,F,Y,14,Liguria
A81106951,58,F,Y,14,Friuli-Venezia Giulia
A811100430,57,F,N,4,Piemonte
A811100467,54,F,Y,5,Lombardia
A811100498,53,M,Y,5,Friuli-Venezia Giulia
A81106961,57,F,Y,14,Lombardia
A811100600,25,M,Y,5,
A811100611,63,F,N,5,Piemonte
A811100704,60,M,Y,5,Lazio
A811100722,54,F,Y,5,Emilia-Romagna
A811100750,47,F,,6,Sicilia
A811100772,75,F,N,5,Emilia-Romagna
A811100803,55,F,Y,5,Puglia
A811100807,69,F,Y,5,Toscana
A811100833,62,M,Y,5,Veneto
A811100835,24,F,N,5,Piemonte
A811100856,63,F,Y,5,
A811100951,54,F,N,5,Lombardia
A811101111,48,F,Y,1,Campania
A811101208,34,F,Y,5,Emilia-Romagna
A81107034,63,F,Y,14,Umbria
A811101268,66,M,N,4,Lazio
A811101275,24,F,Y,5,Emilia-Romagna
A811101285,56,F,N,5,Lombardia
A811101320,63,M,Y,5,Veneto
A81107049,54,F,Y,14,Puglia
A811101427,66,M,Y,5,Emilia-Romagna
A811101490,54,F,N,4,Emilia-Romagna
A811101497,51,F,Y,5,Friuli-Venezia Giulia
A811101509,60,F,Y,5,Sicilia
A81107071,68,F,Y,14,Trentino-Alto Adige
A811101751,51,F,Y,5,Marche
A811101795,60,F,Y,5,Lombardia
A81107094,73,F,Y,14,Puglia
A811102034,60,M,Y,5,Piemonte
A811102058,25,F,Y,5,Sicilia
A811102069,48,F,Y,5,Piemonte
A811102109,31,F,N,3,Piemonte
A811102186,57,M,Y,5,Veneto
A811102189,64,F,Y,5,Lombardia
A811102238,50,F,Y,5,Emilia-Romagna
A811102249,67,F,Y,5,Sicilia
A811102274,62,F,Y,5,Piemonte
A811102278,32,M,N,5,Piemonte
A811102283,63,F,Y,5,Sicilia
A811102291,58,F,Y,5,Lombardia
A81107139,72,F,Y,14,Abruzzo
A811102298,63,F,Y,4,Lazio
A811102330,59,F,,5,Toscana
A811102370,34,M,N,5,Abruzzo
A811102372,56,F,N,5,Umbria
A811102376,70,F,Y,5,Toscana
A81107148,63,F,Y,14,Emilia-Romagna
A811102389,80,F,Y,5,Liguria
A811102404,90,F,Y,5,Emilia-Romagna
A811102413,50,F,N,5,Campania
A811102447,41,M,N,5,Lazio
A81107157,60,F,Y,14,Toscana
A811102489,71,F,Y,5,Toscana
A811102503,53,F,N,5,Veneto
A811102544,69,F,Y,2,Liguria
A811102596,58,F,,.,
A811102598,58,F,Y,5,Lombardia
A811102599,69,F,Y,5,Lombardia
A811102618,55,F,Y,4,Veneto
A811102629,41,F,Y,4,Abruzzo
A81107174,50,F,Y,14,Liguria
A811102694,62,F,N,5,Piemonte
A811102714,56,F,,.,
A811102723,58,F,N,5,Lazio
A811102745,54,F,Y,5,Veneto
A811102783,37,M,N,5,Abruzzo
A811102790,65,F,Y,5,Lazio
A811102812,56,F,Y,5,Lombardia
A811102864,53,M,Y,5,Campania
A811102912,23,M,Y,5,Lazio
A811102916,81,F,Y,5,Lombardia
A81107202,38,M,N,14,Toscana
A81107204,56,F,Y,14,Emilia-Romagna
A811102974,36,M,N,5,Veneto
A811103028,72,M,N,5,Lazio
A81107216,60,F,,.,
A811103077,58,F,N,5,Emilia-Romagna
A811103087,50,M,Y,5,Campania
A811103167,70,F,Y,5,Lombardia
A81107227,47,M,Y,14,Lombardia
A81107228,43,F,N,14,Lombardia
A81107232,41,F,,.,
A811103254,54,F,N,5,Piemonte
A811103258,60,F,Y,5,Lombardia
A811103276,50,F,Y,5,Lombardia
A811103313,52,F,Y,5,Lombardia
A811103349,46,F,N,5,Liguria
A811103352,59,F,Y,5,Lombardia
A811103355,44,F,Y,5,Trentino-Alto Adige
A811103393,73,F,Y,4,Calabria
A811103431,54,F,N,4,Piemonte
A811103531,42,F,Y,4,
A811103552,71,F,Y,4,Sardegna
A811103555,24,M,Y,4,Lazio
A811103615,79,F,Y,4,Lazio
A811103623,43,M,Y,4,Marche
A811103707,76,F,N,4,Liguria
A811103726,56,F,Y,4,Sicilia
A811103758,59,F,Y,4,Friuli-Venezia Giulia
A811103787,39,F,Y,4,Sicilia
A811103840,76,M,Y,4,Piemonte
A811103876,78,F,Y,4,Abruzzo
A811103902,59,F,Y,4,Piemonte
A811103903,64,F,Y,4,Piemonte
A811103954,53,M,Y,4,Lombardia
A811104064,72,F,Y,4,Abruzzo
A811104149,23,F,Y,4,Veneto
A811104217,69,F,Y,4,Calabria
A811104226,58,F,Y,4,
A811104258,48,F,Y,4,Lombardia
A811104364,62,F,N,4,Lazio
A811104378,58,M,N,4,Emilia-Romagna
A81107350,46,F,Y,14,Lazio
A811104412,83,F,Y,4,Lombardia
A811104452,57,F,Y,4,Molise
A811104466,75,F,N,4,Lombardia
A811104526,56,F,,.,
A811104527,63,F,Y,4,Abruzzo
A811104550,54,F,Y,4,Lombardia
A811104552,78,F,Y,4,Emilia-Romagna
A811104575,86,F,N,4,Campania
A811104649,56,F,Y,4,Marche
A811104680,88,F,,4,Emilia-Romagna
A81107378,60,F,Y,14,Trentino-Alto Adige
A811104711,46,M,N,4,Liguria
A81107382,59,F,Y,14,Lombardia
A811104776,51,F,N,4,Emilia-Romagna
A811104803,58,F,Y,4,Piemonte
A811104847,24,F,Y,4,Veneto
A81107400,78,F,N,14,Sicilia
A811104908,69,F,Y,4,Friuli-Venezia Giulia
A811105003,60,F,Y,4,Calabria
A811105091,72,F,Y,4,Lombardia
A811105111,55,F,Y,4,Campania
A811105114,68,M,Y,4,Emilia-Romagna
A811105130,38,F,Y,4,Lombardia
A811105204,70,F,N,4,Puglia
A811105225,68,M,N,4,Emilia-Romagna
A811105252,52,F,Y,4,Veneto
A811105263,73,M,Y,4,Veneto
A811105338,69,F,N,8,Piemonte
A811105397,89,M,Y,4,Toscana
A811105445,52,F,Y,4,Lombardia
A811105446,68,F,N,4,Lombardia
A811105488,61,F,Y,4,Campania
A811105507,56,F,Y,4,Friuli-Venezia Giulia
A811105622,56,F,N,4,Lombardia
A81107476,76,F,N,14,Lazio
A811105674,72,F,N,4,Emilia-Romagna
A811105717,63,F,Y,4,Veneto
A811105738,47,F,Y,4,Marche
A811105826,66,F,Y,4,Puglia
A811105874,79,F,Y,4,Lombardia
A811105898,26,M,N,4,Emilia-Romagna
A81107501,70,F,Y,14,Sardegna
A811105945,47,F,Y,4,Toscana
A811106037,56,F,Y,4,Lombardia
A811106109,52,F,Y,4,Lazio
A811106130,57,F,Y,4,Abruzzo
A811106133,66,F,Y,4,Veneto
A811106140,61,F,Y,4,Calabria
A81107524,74,F,Y,14,Toscana
A811106150,54,F,Y,4,Lazio
A811106171,56,F,Y,4,Campania
A81107529,81,F,Y,14,Emilia-Romagna
A811106235,50,F,Y,4,Emilia-Romagna
A811106242,61,F,Y,4,Lombardia
A811106258,58,F,N,4,Marche
A811106260,63,F,N,4,Lombardia
A81107550,62,F,N,14,Sicilia
A811106408,70,F,Y,4,Lombardia
A811106448,54,F,Y,4,
A81107562,67,F,Y,14,Lombardia
A811106544,63,F,N,4,Lombardia
A811106558,48,F,Y,4,Emilia-Romagna
A811106566,65,F,N,4,Marche
A81107573,50,F,Y,14,
A81107576,68,F,Y,14,Liguria
A811106705,62,F,Y,4,Piemonte
A81107584,60,F,Y,14,Veneto
A811106858,64,F,Y,4,Veneto
A811106871,53,F,N,4,Veneto
A811106910,64,F,Y,4,Marche
A81107605,70,F,Y,14,Emilia-Romagna
A811106976,77,F,N,4,Lazio
A811106980,76,M,Y,4,Lombardia
A81107612,68,F,Y,14,Marche
A811107087,71,F,Y,4,Puglia
A811107140,59,F,Y,4,Lazio
A811107151,67,F,Y,4,Emilia-Romagna
A811107289,45,F,Y,4,Friuli-Venezia Giulia
A811107306,52,F,Y,4,Valle d'Aosta
A81107641,63,F,N,14,Emilia-Romagna
A811107316,72,F,Y,4,Lombardia
A81107643,53,F,Y,14,Sardegna
A811107347,47,F,Y,4,Marche
A811107530,26,M,Y,4,Lombardia
A81107663,43,F,Y,14,Puglia
A811107559,52,M,N,4,Friuli-Venezia Giulia
A811107625,68,M,N,4,Veneto
A811107699,46,F,Y,0,Lazio
A81107684,46,F,N,14,Emilia-Romagna
A811107772,35,M,Y,4,Campania
A81107687,54,F,,.,
A811107783,57,F,Y,4,Puglia
A81107690,66,F,Y,14,Lombardia
A811107851,67,F,Y,4,Lombardia
A811107856,64,F,N,4,Lombardia
A811107872,61,F,Y,4,Lombardia
A811107904,44,F,Y,4,Sicilia
A811107923,55,F,N,1,Lombardia
A811107945,78,F,Y,15,Lazio
A811107957,48,F,Y,4,Emilia-Romagna
A811107960,75,F,Y,4,Lazio
A811108014,64,F,Y,4,Toscana
A81107713,60,F,Y,14,Veneto
A81107716,70,F,Y,14,Lombardia
A811108114,55,F,Y,4,Veneto
A811108132,61,F,Y,4,Lazio
A811108140,69,F,Y,4,Lombardia
A811108155,55,F,Y,4,Lombardia
A811108156,54,F,Y,4,Emilia-Romagna
A811108164,61,F,Y,4,Lombardia
A811108174,52,F,Y,4,Lombardia
A811108200,24,F,N,4,Lombardia
A811108219,73,F,N,4,Toscana
A811108278,45,F,Y,4,Basilicata
A811108294,81,F,N,4,Lazio
A81107739,58,F,Y,14,Lombardia
A811108298,78,F,Y,4,Sicilia
A811108307,46,F,N,4,Sicilia
A811108357,58,F,N,4,Emilia-Romagna
A811108448,60,F,N,4,Valle d'Aosta
A811108452,83,F,N,4,Marche
A811108481,70,F,Y,4,Lombardia
A811108490,41,F,Y,4,Lombardia
A811108522,71,F,Y,4,Sicilia
A811108525,54,F,Y,4,Emilia-Romagna
A811108529,78,F,Y,4,Veneto
A81107765,77,F,Y,14,Umbria
A811108622,81,F,Y,4,Lombardia
A81107777,50,F,Y,14,Lombardia
A811108683,56,F,Y,4,Sicilia
A81107779,57,F,Y,14,Puglia
A811108819,51,M,Y,4,Puglia
A811108858,55,F,Y,3,Lazio
A811108871,52,F,Y,4,Veneto
A811108896,85,F,N,4,Friuli-Venezia Giulia
A811108901,73,F,N,4,Puglia
A81107804,63,F,Y,14,Liguria
A811108949,60,F,Y,4,Trentino-Alto Adige
A811108976,70,F,Y,4,Lazio
A811109031,77,M,N,4,Lombardia
A81107814,52,F,Y,14,Emilia-Romagna
A81107815,61,F,Y,14,Toscana
A811109165,74,M,N,4,Campania
A811109176,58,F,N,4,Lombardia
A811109192,73,F,N,4,Lazio
A811109222,72,F,,3,Emilia-Romagna
A811109238,53,F,Y,4,Lombardia
A811109243,84,F,N,4,Calabria
A811109327,57,F,Y,4,Emilia-Romagna
A811109328,84,M,N,4,Liguria
A81107844,49,F,Y,14,Liguria
A811109349,56,F,Y,4,Piemonte
A811109370,92,M,Y,4,Puglia
A81107850,45,F,Y,14,Lombardia
A811109410,44,F,Y,4,Lombardia
A811109470,51,M,Y,4,Veneto
A811109557,74,F,Y,4,Toscana
A811109568,59,M,N,4,Lombardia
A811109599,55,F,N,3,Veneto
A811109740,75,F,Y,4,Calabria
A81107885,58,F,Y,14,Sicilia
A811109828,54,F,Y,4,Veneto
A811109964,57,F,Y,4,Lazio
A811109989,59,F,Y,4,Lazio
A811109993,57,F,Y,4,Liguria
A811109998,54,M,N,4,Veneto
A81107912,87,F,Y,14,Emilia-Romagna
A811110041,56,F,Y,4,Lazio
A81107914,40,F,Y,14,Lombardia
A811110059,28,F,N,4,Piemonte
A811110116,59,F,Y,4,Emilia-Romagna
A81107927,61,F,N,14,Piemonte
A81107930,55,F,Y,14,Friuli-Venezia Giulia
A811110213,59,M,Y,4,Lombardia
A81107931,56,F,Y,14,Marche
A81107937,55,F,N,14,Lombardia
A811110338,73,F,Y,4,Trentino-Alto Adige
A811110374,53,F,Y,4,Lazio
A811110405,75,M,N,3,Trentino-Alto Adige
A811110408,64,F,Y,4,Lazio
A811110431,86,F,,.,
A811110443,42,F,Y,4,Veneto
A81107954,66,F,Y,14,Trentino-Alto Adige
A811110453,68,F,Y,4,Veneto
A811110454,43,M,Y,4,Lombardia
A811110483,28,F,Y,4,Umbria
A811110522,69,F,N,4,Lazio
A811110536,65,M,Y,4,Basilicata
A81107964,61,F,Y,14,Toscana
A811110547,26,F,N,4,Campania
A811110568,61,F,Y,4,Campania
A811110584,48,F,Y,4,Lombardia
A81107969,59,F,Y,14,Sicilia
A811110650,80,F,Y,4,Lombardia
A811110675,55,F,Y,4,Toscana
A811110694,55,F,Y,4,Lombardia
A811110699,52,M,N,4,Abruzzo
A811110711,34,F,N,4,Piemonte
A811110734,46,F,Y,4,Veneto
A811110738,46,F,N,4,Sicilia
A81107985,66,F,Y,14,Lombardia
A811110771,85,F,Y,4,Lombardia
